timestamp,url,success
2026-05-15T09:34:16,https://news.alnylam.com/responsibility/articles/alnylam-recognized-newsweek-one-americas-most-responsible-companies-fourth,yes
2026-05-15T09:34:16,https://ir.immuneering.com/static-files/1795ef0f-2181-4e36-9af4-a591d092be54,no
2026-05-15T09:34:19,https://www.regeneron.com/responsibility/environmental-sustainability,yes
2026-05-15T09:34:20,https://www.biomarin.com/company/responsibility/our-commitment-to-environmental-stewardship/,yes
2026-05-15T09:34:20,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/sustainability-accounting-standards-board-sasb-index/,yes
2026-05-15T09:34:20,https://www.biomarin.com/company/responsibility/support-for-society/diversity-equity-and-inclusion/,yes
2026-05-15T09:34:21,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/sustainability-accounting-standards-board-sasb-index/,yes
2026-05-15T09:34:24,https://news.alnylam.com/responsibility/articles/alnylam-publishes-2024-corporate-responsibility-report,yes
2026-05-15T09:34:26,https://www.astrazeneca.com/content/dam/az/Sustainability/2024/pdf/AstraZeneca_TCFD_Report_2023.pdf,no
2026-05-15T09:34:27,https://www.alnylam.com/sites/default/files/pdfs/2023-data-summary.pdf,yes
2026-05-15T09:34:31,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/progress-climate-related-disclosures-2024.pdf,yes
2026-05-15T09:34:31,https://www.regeneron.com/downloads/2023rr.pdf,yes
2026-05-15T09:34:31,https://www.regeneron.com/downloads/2025-global-responsibility-goals.pdf,yes
2026-05-15T09:34:32,https://investors.alnylam.com/press-release?id=29071,yes
2026-05-15T09:34:32,https://ionis.com/sites/default/files/2024-08/Ionis-2023-Corporate-Responsibility-Report.pdf,no
2026-05-15T09:34:36,https://investors.alnylam.com/press-release?id=28151,yes
2026-05-15T09:34:37,https://www.alnylam.com/about-alnylam/diversity-inclusion,yes
2026-05-15T09:34:37,,no
2026-05-15T09:34:38,https://www.alnylam.com/about-alnylam/corporate-responsibility,yes
2026-05-15T09:34:38,https://www.macrotrends.net/stocks/charts/ALNY/alnylam-pharmaceuticals/number-of-employees,yes
2026-05-15T09:34:47,https://www.sumitomo-pharma.com/sustainability/guideline_table/gri.html,yes
2026-05-15T09:34:48,,no
2026-05-15T09:34:50,https://investors.alnylam.com/press-release?id=28656,yes
2026-05-15T09:34:50,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:34:55,https://www.mdpi.com/2071-1050/18/2/709,no
2026-05-15T09:34:56,https://news.alnylam.com/responsibility/articles/alnylam-publishes-2024-corporate-responsibility-report,yes
2026-05-15T09:34:56,https://www.sec.gov/Archives/edgar/data/1178670/000115752324000253/a53896787ex99_1.htm,yes
2026-05-15T09:34:57,https://www.fenwick.com/insights/publications/esg-insights-silicon-valleys-largest-public-tech-and-life-sciences-companies-expanded-esg-reporting-in-2023,yes
2026-05-15T09:35:01,https://investors.alnylam.com/press-release?id=29071,yes
2026-05-15T09:35:01,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:35:02,https://assets.fenwick.com/documents/Checklist-ESG-Disclosures-for-Biotechnology-Pharmaceuticals-Companies.pdf,yes
2026-05-15T09:35:02,https://news.alnylam.com/responsibility/articles/alnylam-publishes-2023-corporate-responsibility-report,yes
2026-05-15T09:35:06,https://planbe.eco/en/blog/gri-for-the-healthcare-industry/,yes
2026-05-15T09:35:06,https://alnylam.co.uk/sites/default/files/pdfs/UK-corporate-social-responsibility-summary-2024.pdf,yes
2026-05-15T09:35:08,https://www.biomarin.com/wp-content/uploads/2025/05/BioMarin-SASB-index-EOY-2024.pdf,yes
2026-05-15T09:35:09,https://www.regeneron.com/downloads/global-goals-progress-highlights-2024.pdf,yes
2026-05-15T09:35:10,,no
2026-05-15T09:35:13,https://www.sec.gov/Archives/edgar/data/1178670/000119312524083454/d761542ddef14a.htm,yes
2026-05-15T09:35:14,https://www.sustainabilityreports.com/ionis-pharmaceuticals/2024/corporate-responsibility-report,yes
2026-05-15T09:35:14,https://www.sustainabilityreports.com/sarepta-therapeutics/2023/sustainability-report,yes
2026-05-15T09:35:15,,no
2026-05-15T09:35:15,,no
2026-05-15T09:35:20,https://www.regeneron.com/downloads/2024_esg_data_summary.pdf,yes
2026-05-15T09:35:20,https://www.biomarin.com/wp-content/uploads/2026/01/Corporate-Responsibility-Report_2025.pdf,yes
2026-05-15T09:35:21,https://assets.fenwick.com/documents/2023-Bio-ESG-Report.pdf,yes
2026-05-15T09:35:23,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:35:23,https://www.sustainabilityreports.com/regeneron-pharmaceuticals/2024/responsibility-report,yes
2026-05-15T09:35:27,https://www.sec.gov/Archives/edgar/data/1178670/000117867025000026/alny-20241231.htm,yes
2026-05-15T09:35:28,https://enablegood.co/blog/esg-reporting-pharmaceutical-companies,yes
2026-05-15T09:35:30,https://causeconsulting.com/corporate-responsibility-and-esg-reports/,yes
2026-05-15T09:35:31,https://www.novartis.com/sites/novartiscom/files/novartis-sasb-index-2024.pdf,yes
2026-05-15T09:35:33,https://www.bayer.com/sites/default/files/2025-03/bayer-sasb-index-2024.pdf,no
2026-05-15T09:35:35,,no
2026-05-15T09:35:35,https://www.regeneron.com/downloads/tcfd-report-2024.pdf,yes
2026-05-15T09:35:36,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/sustainability-accounting-standards-board-sasb-index/,yes
2026-05-15T09:35:36,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:35:36,https://www.alnylam.com/about-alnylam/corporate-responsibility,yes
2026-05-15T09:35:38,https://news.alnylam.com/tag/esg,yes
2026-05-15T09:35:38,https://news.alnylam.com/responsibility/articles/alnylam-named-newsweek-most-responsible-company-2025,yes
2026-05-15T09:35:41,https://investor.regeneron.com/news-releases/news-release-details/regeneron-named-dow-jones-best-class-world-index-global,yes
2026-05-15T09:35:45,https://www.alnylam.com/sites/default/files/pdfs/2023-data-summary.pdf,yes
2026-05-15T09:35:46,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:35:49,https://www.ultragenyx.com/wp-content/uploads/2025/08/2024_Ultragenyx_SASB_and_GRI_Indexes.pdf,yes
2026-05-15T09:35:51,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:35:51,https://investors.alnylam.com/press-release?id=28656,yes
2026-05-15T09:35:53,https://www.regeneron.com/downloads/global-goals-progress-highlights-2024.pdf,yes
2026-05-15T09:35:53,https://ionis.com/about-us/corporate-responsibility,yes
2026-05-15T09:35:53,https://www.biomarin.com/company/responsibility/our-commitment-to-environmental-stewardship/,yes
2026-05-15T09:35:53,https://finance.yahoo.com/news/alnylam-issues-2024-corporate-responsibility-130000468.html,yes
2026-05-15T09:35:59,https://www.gvw.com/en/news/blog/detail/navigating-esg-in-the-health-care-life-sciences-sector-across-the-uk-and-europe-from-compliance-to-strategic-integration,yes
2026-05-15T09:35:59,https://www.alnylam.com/sites/default/files/pdfs/2023-data-summary.pdf,yes
2026-05-15T09:36:02,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:36:03,https://www.ethifinance.com/publications/pharma-sustainability-performance/,yes
2026-05-15T09:36:06,https://www.regeneron.com/downloads/2024_esg_data_summary.pdf,yes
2026-05-15T09:36:06,https://www.sarepta.com/sites/sarepta-corporate/files/2024-05/2023_Sarepta_Sustainability_Report.pdf,yes
2026-05-15T09:36:06,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/,yes
2026-05-15T09:36:19,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:36:21,https://www.nasdaq.com/press-release/alnylam-pharmaceuticals-reports-fourth-quarter-and-full-year-2024-financial-results,yes
2026-05-15T09:36:21,https://www.biomarin.com/company/responsibility/our-commitment-to-environmental-stewardship/,yes
2026-05-15T09:36:21,https://www.regeneron.com/downloads/global-goals-progress-highlights-2024.pdf,yes
2026-05-15T09:36:24,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:36:25,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:36:27,https://www.organon.com/esg/wp-content/uploads/sites/82/2025/08/OGN_GRI-Index8.27.25.pdf,yes
2026-05-15T09:36:32,https://causeconsulting.com/corporate-responsibility-and-esg-reports/,yes
2026-05-15T09:36:32,,no
2026-05-15T09:36:35,https://www.patient-view.com/wp-content/uploads/2025/09/PatientView-Press-Release-Corp-Rep-Pharma-Rare-Diseases-2024.pdf,yes
2026-05-15T09:36:37,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:36:44,https://alnylam.co.uk/sites/default/files/pdfs/UK-corporate-social-responsibility-summary-2024.pdf,yes
2026-05-15T09:36:44,https://news.alnylam.com/responsibility/articles/alnylam-publishes-2024-corporate-responsibility-report,yes
2026-05-15T09:36:49,https://www.sec.gov/Archives/edgar/data/1178670/000117867025000040/alny-20250324.htm,yes
2026-05-15T09:36:51,https://www.spglobal.com/sustainable1/en/scores/results?cid=4239110,no
2026-05-15T09:37:33,https://tracenable.com/company/regeneron-pharmaceuticals/ghg-emissions,yes
2026-05-15T09:37:36,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:37:38,https://news.alnylam.com/responsibility/articles/alnylam-recognized-newsweek-one-americas-most-responsible-companies-fourth,yes
2026-05-15T09:37:38,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:37:38,https://planbe.eco/blog/tcfd-for-the-healthcare-industry/,yes
2026-05-15T09:37:41,https://www.sarepta.com/sites/sarepta-corporate/files/2024-05/2023_Sarepta_Sustainability_Report.pdf,yes
2026-05-15T09:37:44,https://www.fsb-tcfd.org/publications/,yes
2026-05-15T09:37:45,https://alnylam.co.uk/sites/default/files/pdfs/UK-corporate-social-responsibility-summary-2024.pdf,yes
2026-05-15T09:38:01,https://www.sec.gov/Archives/edgar/data/1048477/000104847725000007/bmrn-20241231.htm,yes
2026-05-15T09:38:05,https://investors.alnylam.com/press-release?id=28611,yes
2026-05-15T09:38:12,https://www.regeneron.com/downloads/global-goals-progress-highlights-2024.pdf,yes
2026-05-15T09:38:15,https://ionis.com/sites/default/files/2024-08/Ionis-2023-Corporate-Responsibility-Report.pdf,no
2026-05-15T09:38:28,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:38:30,https://www.sec.gov/Archives/edgar/data/1178670/000117867025000026/alny-20241231.htm,yes
2026-05-15T09:38:30,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:38:35,https://www.regeneron.com/downloads/global-goals-progress-highlights-2024.pdf,yes
2026-05-15T09:38:43,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:38:52,https://www.sec.gov/Archives/edgar/data/1178670/000117867025000026/alny-20241231.htm,yes
2026-05-15T09:38:52,https://www.sec.gov/Archives/edgar/data/1178670/000119312524083454/d761542ddef14a.htm,yes
2026-05-15T09:39:14,https://investors.alnylam.com/press-release?id=28611,yes
2026-05-15T09:39:18,https://alnylampharmaceuticalsinc.gcs-web.com/static-files/d18dc1f7-4685-4eb0-b8c8-73f2fc5e95b4,no
2026-05-15T09:39:24,https://investors.alnylam.com/press-release?id=28656,yes
2026-05-15T09:39:28,https://investors.alnylam.com/press-release?id=27866,yes
2026-05-15T09:39:33,https://ionis.com/about-us/corporate-responsibility/2024-Corporate-Responsiblity-Report.pdf,no
2026-05-15T09:39:34,https://www.nasdaq.com/press-release/alnylam-pharmaceuticals-reports-fourth-quarter-and-full-year-2024-financial-results,yes
2026-05-15T09:40:14,https://www.nasdaq.com/press-release/alnylam-pharmaceuticals-reports-fourth-quarter-and-full-year-2024-financial-results,yes
2026-05-15T09:40:25,https://investors.alnylam.com/sites/default/files/pdfs/alnylam-q4-2024-earnings-presentation.pdf,yes
2026-05-15T09:40:26,https://www.alphaspread.com/de/security/nasdaq/alny/investor-relations/earnings-call/q4-2023,yes
2026-05-15T09:40:32,https://www.alnylam.com/about-alnylam/corporate-responsibility,yes
2026-05-15T09:40:41,https://www.morningstar.com/stocks/xmex/alny/sustainability,yes
2026-05-15T09:41:05,https://www.csrhub.com/CSR_and_sustainability_information/Alnylam-Pharmaceuticals-Inc,yes
2026-05-15T09:41:06,https://www.alnylam.com/sites/default/files/pdfs/2023-data-summary.pdf,yes
2026-05-15T09:41:30,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T09:41:36,https://investors.alnylam.com/press-release?id=27941,yes
2026-05-15T09:41:48,https://www.sec.gov/Archives/edgar/data/1178670/000119312524083454/d761542ddef14a.htm,yes
2026-05-15T09:41:48,https://investors.alnylam.com/sites/default/files/pdfs/2023-alnylam-annual-report.pdf?utm_source=web&utm_medium=newsroom+article&utm_campaign=2023+annual+report&utm_term=article+embed,no
2026-05-15T09:42:05,https://investors.alnylam.com/sites/default/files/pdfs/2023-alnylam-10k.pdf,yes
2026-05-15T09:42:41,https://www.facebook.com/Regeneron/posts/for-the-sixth-consecutive-year-weve-made-the-sp-global-dow-jones-sustainability-/987725163381491/,no
2026-05-15T09:42:57,https://www.nasdaq.com/press-release/alnylam-pharmaceuticals-reports-fourth-quarter-and-full-year-2024-financial-results,yes
2026-05-15T09:43:18,https://alnylam.co.uk/sites/default/files/pdfs/UK-corporate-social-responsibility-summary-2024.pdf,yes
2026-05-15T09:43:20,https://alnylam.co.uk/sites/default/files/pdfs/UK-corporate-social-responsibility-summary-2024.pdf,yes
2026-05-15T09:43:27,https://ditchcarbon.com/organizations/biomarin,no
2026-05-15T09:43:41,https://finance.yahoo.com/news/alny-announces-preliminary-2024-results-161800919.html,yes
2026-05-15T09:44:04,https://www.reuters.com/legal/litigation/moderna-fends-off-alnylam-us-patent-lawsuit-over-covid-shots-now-2024-10-02/,no
2026-05-15T09:44:06,https://oig.hhs.gov/fraud/enforcement/alnylam-pharmaceuticals-agreed-to-pay-170000-for-allegedly-violating-the-civil-monetary-penalties-law-by-failing-to-submit-timely-pricing-data/,yes
2026-05-15T10:20:37,https://www.biomarin.com/wp-content/uploads/2026/01/Corporate-Responsibility-Report_2025.pdf,yes
2026-05-15T10:20:37,https://www.sarepta.com/sites/sarepta-corporate/files/2024-05/2023_Sarepta_Sustainability_Report.pdf,yes
2026-05-15T10:20:37,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/,yes
2026-05-15T10:20:37,https://ionis.com/about-us/corporate-responsibility,yes
2026-05-15T10:20:37,https://www.sustainabilityreports.com/ionis-pharmaceuticals/2024/corporate-responsibility-report,yes
2026-05-15T10:20:37,https://www.regeneron.com/responsibility/our-approach,yes
2026-05-15T10:20:37,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T10:20:37,https://www.sarepta.com/about-us/corporate-responsibility,yes
2026-05-15T10:20:39,https://investors.alnylam.com/press-release?id=28656,yes
2026-05-15T10:20:39,https://finance.yahoo.com/news/alnylam-issues-2024-corporate-responsibility-130000468.html,yes
2026-05-15T10:20:39,https://www.regeneron.com/responsibility/environmental-sustainability,yes
2026-05-15T10:20:42,https://www.ultragenyx.com/wp-content/uploads/2025/08/2024_Ultragenyx_SASB_and_GRI_Indexes.pdf,yes
2026-05-15T10:20:42,https://www.biomarin.com/wp-content/uploads/2025/05/BioMarin-SASB-index-EOY-2024.pdf,yes
2026-05-15T10:20:42,https://planbe.eco/en/blog/gri-for-the-healthcare-industry/,yes
2026-05-15T10:20:42,https://www.novartis.com/sites/novartiscom/files/novartis-sasb-index-2024.pdf,yes
2026-05-15T10:20:50,https://www.biomarin.com/company/responsibility/our-commitment-to-environmental-stewardship/,yes
2026-05-15T10:20:50,https://www.regeneron.com/downloads/2025RR.pdf,yes
2026-05-15T10:20:50,https://www.sustainabilityreports.com/regeneron-pharmaceuticals/2024/responsibility-report,yes
2026-05-15T10:21:27,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/sustainability-accounting-standards-board-sasb-index/,no
2026-05-15T10:21:40,https://www.ipa-india.org/sites/default/files/2026-02/IPA_Sustainability-Document-without%20border.pdf,no
2026-05-15T10:21:42,https://investors.alnylam.com/press-release?id=29071,no
2026-05-15T10:21:44,https://www.rolandberger.com/en/Insights/Publications/ESG-in-pharmaceuticals-Strategies-and-opportunities.html,no
2026-05-15T10:39:59,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T10:39:59,https://www.biomarin.com/wp-content/uploads/2026/01/Corporate-Responsibility-Report_2025.pdf,yes
2026-05-15T10:39:59,https://www.regeneron.com/downloads/2023rr.pdf,yes
2026-05-15T10:40:00,https://ionis.com/about-us/corporate-responsibility/2024-Corporate-Responsiblity-Report.pdf,no
2026-05-15T10:40:07,https://www.alnylam.com/alnylam-rnai-pipeline,yes
2026-05-15T10:40:09,https://investors.alnylam.com/press-release?id=29071,yes
2026-05-15T10:40:21,https://news.alnylam.com/responsibility/articles/alnylam-publishes-2024-corporate-responsibility-report,yes
2026-05-15T10:40:21,https://ionis.com/about-us/corporate-responsibility,yes
2026-05-15T10:40:21,https://www.regeneron.com/responsibility/our-approach,yes
2026-05-15T10:40:21,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/,yes
2026-05-15T10:40:32,https://www.sarepta.com/sites/sarepta-corporate/files/2024-05/2023_Sarepta_Sustainability_Report.pdf,yes
2026-05-15T10:40:32,https://www.regeneron.com/downloads/2025RR.pdf,yes
2026-05-15T10:40:32,https://investors.alnylam.com/press-release?id=28656,yes
2026-05-15T10:40:32,https://ionis.com/sites/default/files/2024-08/Ionis-2023-Corporate-Responsibility-Report.pdf,no
2026-05-15T10:40:44,https://investors.alnylam.com/press-release?id=28151,yes
2026-05-15T10:40:50,https://www.sustainabilityreports.com/alnylam-pharmaceuticals/2024/corporate-responsibility-report,yes
2026-05-15T10:40:52,https://investors.alnylam.com/press-release?id=29071,yes
2026-05-15T10:40:58,https://www.alnylam.com/sites/default/files/pdfs/2023-data-summary.pdf,yes
2026-05-15T10:40:58,https://www.alnylam.com/about-alnylam/diversity-inclusion,yes
2026-05-15T10:40:58,https://www.macrotrends.net/stocks/charts/ALNY/alnylam-pharmaceuticals/number-of-employees,yes
2026-05-15T10:41:03,https://investors.alnylam.com/corporate-governance,yes
2026-05-15T10:41:09,https://www.sec.gov/Archives/edgar/data/1178670/000117867025000026/alny-20241231.htm,yes
2026-05-15T10:41:17,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/,yes
2026-05-15T10:41:18,https://ionis.com/about-us/corporate-responsibility/2024-Corporate-Responsiblity-Report.pdf,no
2026-05-15T10:41:27,https://www.regeneron.com/downloads/2024_esg_data_summary.pdf,yes
2026-05-15T10:41:27,https://www.regeneron.com/downloads/global-goals-progress-highlights-2024.pdf,yes
2026-05-15T10:41:27,https://www.sustainabilityreports.com/sarepta-therapeutics/2023/sustainability-report,yes
2026-05-15T10:41:27,https://ionis.com/about-us/corporate-responsibility,yes
2026-05-15T10:41:40,https://www.alnylam.com/sites/default/files/2023-05/2022%20Alnylam%20Corporate%20Responsibility%20Report.pdf,yes
2026-05-15T10:41:41,https://www.biomarin.com/wp-content/uploads/2026/01/Corporate-Responsibility-Report_2025.pdf,yes
2026-05-15T10:41:45,https://news.alnylam.com/responsibility/articles/being-steward-planet-energy-intensive-industry,yes
2026-05-15T10:41:47,https://www.biomarin.com/company/responsibility/,yes
2026-05-15T10:42:05,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/sustainability-accounting-standards-board-sasb-index/,yes
2026-05-15T10:42:15,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T10:42:15,https://www.regeneron.com/downloads/2025RR.pdf,yes
2026-05-15T10:42:29,https://www.regeneron.com/downloads/2025-responsibility-report-data-summary.pdf,yes
2026-05-15T10:42:29,https://causeconsulting.com/corporate-responsibility-and-esg-reports/,yes
2026-05-15T10:42:29,https://finance.yahoo.com/news/alnylam-issues-2024-corporate-responsibility-130000468.html,yes
2026-05-15T10:42:31,https://www.regeneron.com/downloads/2025-responsibility-goals-report.pdf,yes
2026-05-15T10:42:45,https://www.sec.gov/Archives/edgar/data/1178670/000119312524083454/d761542ddef14a.htm,yes
2026-05-15T10:42:45,https://www.biomarin.com/company/responsibility/our-commitment-to-environmental-stewardship/,yes
2026-05-15T10:42:45,https://ionis.com/sites/default/files/2024-08/Ionis-2023-Corporate-Responsibility-Report.pdf,no
2026-05-15T10:42:52,https://www.biomarin.com/company/responsibility/environmental-social-and-governance/sustainability-accounting-standards-board-sasb-index/,yes
2026-05-15T10:43:08,https://www.biomarin.com/company/responsibility/our-commitment-to-environmental-stewardship/,yes
2026-05-15T10:43:08,https://investors.alnylam.com/sites/default/files/pdfs/alny-2026-proxy-statement.pdf,yes
2026-05-15T10:43:14,https://www.regeneron.com/downloads/2025RR.pdf,yes
2026-05-15T10:43:15,https://ionis.com/sites/default/files/2024-08/Ionis-Corporate-Responsibility-Report-2022.pdf,no
2026-05-15T10:43:22,https://alnylam.co.uk/sites/default/files/pdfs/UK-corporate-social-responsibility-summary-2024.pdf,yes
2026-05-15T10:43:26,https://www.regeneron.com/downloads/2025RR.pdf,yes
2026-05-15T10:43:26,https://www.biomarin.com/wp-content/uploads/2026/01/Corporate-Responsibility-Report_2025.pdf,yes
2026-05-15T10:43:27,https://ionis.com/about-us/corporate-responsibility/2024-Corporate-Responsiblity-Report.pdf,no
2026-05-15T10:43:27,https://www.vrtx.com/en-au/sites/en-au/files/2024_Vertex_Corporate_Responsibility_Report.pdf,no
2026-05-15T10:43:30,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T10:43:30,https://www.alnylam.com/sites/default/files/2023-09/alny-papr-factsheet-alnypapre.pdf,yes
2026-05-15T10:43:30,https://investors.alnylam.com/sites/default/files/pdfs/alny-2026-proxy-statement.pdf,yes
2026-05-15T10:43:30,https://news.alnylam.com/responsibility/articles/alnylam-publishes-2024-corporate-responsibility-report,yes
2026-05-15T10:43:30,https://www.sec.gov/Archives/edgar/data/1178670/000119312524083454/d761542ddef14a.htm,yes
2026-05-15T10:43:31,https://www.sec.gov/Archives/edgar/data/1178670/000117867025000040/alny-20250324.htm,yes
2026-05-15T10:43:33,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T10:43:33,https://www.morningstar.com/stocks/xmex/alny/sustainability,yes
2026-05-15T10:43:33,https://oig.hhs.gov/fraud/enforcement/alnylam-pharmaceuticals-agreed-to-pay-170000-for-allegedly-violating-the-civil-monetary-penalties-law-by-failing-to-submit-timely-pricing-data/,yes
2026-05-15T10:43:33,https://assets.fenwick.com/documents/Checklist-ESG-Disclosures-for-Biotechnology-Pharmaceuticals-Companies.pdf,yes
2026-05-15T10:43:34,https://www.alnylam.com/sites/default/files/pdfs/alnylam-cr-report-2024.pdf,yes
2026-05-15T10:43:34,https://investors.alnylam.com/press-release?id=28151,yes
2026-05-15T10:43:34,https://www.alnylam.com/about-alnylam/corporate-responsibility,yes
2026-05-15T10:43:35,https://ionis.com/about-us/corporate-responsibility,yes
2026-05-15T10:43:35,https://www.regeneron.com/downloads/2023rr.pdf,yes
2026-05-15T10:43:35,https://www.vrtx.com/sites/default/files/2023_Vertex_Corporate_Responsibility_Report.pdf,no
2026-05-15T10:43:35,https://ionis.com/sites/default/files/2024-08/Ionis-2023-Corporate-Responsibility-Report.pdf,no
2026-05-15T10:43:38,https://investors.alnylam.com/press-release?id=28151,yes
2026-05-15T10:43:38,https://www.regeneron.com/downloads/2025-responsibility-goals-report.pdf,yes
2026-05-15T10:43:40,https://investors.alnylam.com/press-release?id=29071,yes
